CustomerID,Frequency,Monetary,avg_basket_value,avg_items_per_invoice,Recency,Tenure,gap_mean,gap_median,gap_std,unique_products,avg_unit_price,return_rate,is_churned,Country_Belgium,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_Portugal,Country_Spain,Country_Switzerland,Country_United Kingdom
15018,1,402.59000000000003,402.59000000000003,115.0,162,114,0.0,0.0,0.0,17,7.169545454545456,0.0,0,False,False,False,False,False,False,False,False,True
15021,1,1988.09,1988.09,901.0,66,341,0.0,0.0,0.0,289,2.501125703564728,0.0,0,False,False,False,False,False,False,False,False,True
15023,1,10478.24,10478.24,4418.0,26,557,0.0,0.0,0.0,425,3.896931818181818,0.0,0,False,False,False,False,False,False,False,False,True
15024,1,3259.8,3259.8,1697.0,23,311,0.0,0.0,0.0,130,2.790949152542373,0.0,0,False,False,False,False,False,False,False,False,True
15026,1,823.39,823.39,469.0,150,208,0.0,0.0,0.0,83,2.233809523809524,0.0,0,False,False,False,False,False,False,False,False,True
15027,1,3096.42,3096.42,2740.0,78,455,0.0,0.0,0.0,67,3.7279310344827583,0.0,0,False,False,False,False,False,False,False,False,True
15028,1,716.55,716.55,456.0,278,25,0.0,0.0,0.0,45,2.6550588235294117,0.0,0,False,False,False,False,False,False,False,False,True
15030,1,1614.39,1614.39,1009.0,178,376,0.0,0.0,0.0,21,3.439310344827586,0.0,0,False,False,False,False,False,False,False,False,True
15031,1,2750.23,2750.23,1329.0,20,621,0.0,0.0,0.0,213,2.7952225519287834,0.0,0,False,False,False,False,False,False,False,False,True
15032,1,13780.65,13780.65,8259.0,166,472,0.0,0.0,0.0,39,2.018,0.0,1,False,False,False,False,False,False,False,False,True
15033,1,1629.1,1629.1,916.0,19,220,0.0,0.0,0.0,203,2.337188612099644,0.0,0,False,False,False,False,False,False,False,False,True
15034,1,6669.62,6669.62,3699.0,142,344,0.0,0.0,0.0,308,3.22572972972973,0.0,0,False,False,False,False,False,False,False,False,True
15038,1,1121.82,1121.82,352.0,97,237,0.0,0.0,0.0,176,3.5905681818181816,0.0,0,False,False,False,False,False,False,False,False,True
15039,1,38630.79,38630.79,17505.0,1,637,0.0,0.0,0.0,542,3.246924254016833,0.0,0,False,False,False,False,False,False,False,False,True
15041,1,294.02,294.02,197.0,80,274,0.0,0.0,0.0,98,1.7849532710280374,0.0,1,False,False,False,False,False,False,False,False,True
15042,1,315.45,315.45,238.0,109,396,0.0,0.0,0.0,9,3.4322222222222223,0.0,1,False,False,False,False,False,False,False,False,True
15043,1,2336.7999999999997,2336.7999999999997,731.0,373,69,0.0,0.0,0.0,39,3.396938775510204,0.0,0,False,False,False,False,False,False,False,False,True
15044,1,13706.380000000001,13706.380000000001,4031.0,46,586,0.0,0.0,0.0,269,4.931091644204852,0.0,0,False,False,False,False,False,False,False,False,True
15045,1,735.66,735.66,114.0,61,105,0.0,0.0,0.0,11,6.9191666666666665,0.0,1,False,False,False,False,False,False,False,False,True
15046,1,6583.15,6583.15,3811.0,6,597,0.0,0.0,0.0,226,3.0408791208791213,0.0,0,False,False,False,False,False,False,False,False,True
15048,1,423.23,423.23,205.0,26,251,0.0,0.0,0.0,74,2.6036538461538465,0.0,0,False,False,False,False,False,False,False,False,True
15050,1,2411.7,2411.7,1404.0,331,59,0.0,0.0,0.0,58,2.7148717948717946,0.0,0,False,False,False,False,False,False,False,False,True
15051,1,2921.29,2921.29,2393.0,60,588,0.0,0.0,0.0,133,2.48121546961326,0.0,0,False,False,False,False,False,False,False,False,True
15053,1,478.6,478.6,514.0,66,125,0.0,0.0,0.0,28,1.70075,0.0,0,False,False,False,False,False,False,False,False,True
15055,1,560.07,560.07,230.0,384,248,0.0,0.0,0.0,77,3.1414117647058823,0.0,1,False,False,False,False,False,False,False,False,True
15057,1,3255.96,3255.96,1394.0,185,458,0.0,0.0,0.0,62,3.338142857142857,0.0,1,False,False,False,False,False,False,False,False,True
15058,1,2530.7,2530.7,1208.0,34,528,0.0,0.0,0.0,169,2.9580708661417323,0.0,0,False,False,False,False,False,False,False,False,True
15059,1,3194.45,3194.45,1418.0,17,626,0.0,0.0,0.0,283,3.0540850277264324,0.0,0,False,False,False,False,False,False,False,False,True
15061,1,119859.38,119859.38,70984.0,37,610,0.0,0.0,0.0,120,2.330068027210884,0.0,0,False,False,False,False,False,False,False,False,True
15062,1,2411.8,2411.8,1650.0,127,392,0.0,0.0,0.0,95,2.66687074829932,0.0,0,False,False,False,False,False,False,False,False,True
15064,1,1254.41,1254.41,810.0,320,306,0.0,0.0,0.0,75,3.950617283950617,0.0,1,False,False,False,False,False,False,False,False,True
15065,1,3027.48,3027.48,1244.0,74,246,0.0,0.0,0.0,140,5.444630872483222,0.0,0,False,False,False,False,False,False,False,False,True
15067,1,2981.17,2981.17,1544.0,192,324,0.0,0.0,0.0,125,4.4412977099236635,0.0,0,False,False,False,False,False,False,False,False,True
15068,1,863.4499999999999,863.4499999999999,601.0,166,365,0.0,0.0,0.0,139,2.4040384615384616,0.0,0,False,False,False,False,False,False,False,False,True
15070,1,843.25,843.25,375.0,282,351,0.0,0.0,0.0,26,3.596969696969697,0.0,1,False,False,False,False,False,False,False,False,True
15071,1,1455.56,1455.56,416.0,3,476,0.0,0.0,0.0,41,4.694074074074074,0.0,1,False,False,False,False,False,False,False,False,True
15073,1,2606.57,2606.57,1347.0,95,496,0.0,0.0,0.0,109,3.6052348993288588,0.0,0,False,False,False,False,False,False,False,False,True
15074,1,1566.33,1566.33,1063.0,15,362,0.0,0.0,0.0,63,1.9789041095890412,0.0,1,False,False,False,False,False,False,False,False,True
15076,1,1447.74,1447.74,866.0,82,349,0.0,0.0,0.0,68,3.3277500000000004,0.0,1,False,False,False,False,False,False,False,False,True
15077,1,2428.08,2428.08,528.0,404,235,0.0,0.0,0.0,28,5.1396875,0.0,1,False,False,False,False,False,False,False,False,True
15078,1,14721.36,14721.36,7272.0,15,629,0.0,0.0,0.0,104,2.806736526946108,0.0,0,False,False,False,False,False,False,False,False,True
15079,1,3767.35,3767.35,1504.0,122,519,0.0,0.0,0.0,119,4.095034482758621,0.0,1,False,False,False,False,False,False,False,False,True
15080,1,546.25,546.25,287.0,337,74,0.0,0.0,0.0,31,2.388709677419355,0.0,1,False,False,False,False,False,False,False,False,True
15081,1,1708.97,1708.97,729.0,118,327,0.0,0.0,0.0,65,4.416989247311828,0.0,0,False,False,False,False,False,False,False,False,True
15084,1,965.2,965.2,600.0,289,266,0.0,0.0,0.0,31,5.959354838709677,0.0,1,False,False,False,False,False,False,False,False,True
15086,1,218.53,218.53,95.0,474,60,0.0,0.0,0.0,10,2.8854545454545457,0.0,1,False,False,False,False,False,False,False,False,True
15089,1,2036.28,2036.28,1189.0,4,34,0.0,0.0,0.0,117,3.169504132231405,0.0,0,False,False,False,False,False,False,False,False,True
15092,1,776.46,776.46,230.0,125,247,0.0,0.0,0.0,39,5.317333333333333,0.0,1,False,False,False,False,False,False,False,False,True
15093,1,13756.19,13756.19,11176.0,26,614,0.0,0.0,0.0,104,2.4197499999999996,0.0,0,False,False,False,False,False,False,False,False,True
15094,1,83.0,83.0,28.0,373,181,0.0,0.0,0.0,4,3.05,0.0,1,False,False,False,False,False,False,False,False,True
15095,1,3141.64,3141.64,2233.0,13,584,0.0,0.0,0.0,90,2.5404032258064517,0.0,1,False,False,False,False,False,False,False,False,True
15100,1,2894.7,2894.7,334.0,243,367,0.0,0.0,0.0,11,6.6499999999999995,0.0,1,False,False,False,False,False,False,False,False,True
15101,1,1262.69,1262.69,469.0,269,230,0.0,0.0,0.0,48,4.382037037037038,0.0,0,False,False,False,False,False,False,False,False,True
15102,1,554.67,554.67,339.0,440,16,0.0,0.0,0.0,26,3.2955555555555556,0.0,1,False,False,False,False,False,False,False,False,True
15104,1,1027.44,1027.44,637.0,106,85,0.0,0.0,0.0,66,5.425942028985507,0.0,1,False,False,False,False,False,False,False,False,True
15105,1,1328.96,1328.96,810.0,44,491,0.0,0.0,0.0,67,2.5369565217391306,0.0,0,False,False,False,False,False,False,False,False,True
15106,1,1032.83,1032.83,822.0,51,128,0.0,0.0,0.0,67,2.6038888888888887,0.0,0,False,False,False,False,False,False,False,False,True
15107,1,940.35,940.35,356.0,221,140,0.0,0.0,0.0,32,5.891489361702127,0.0,1,False,False,False,False,False,False,False,False,True
15108,1,1300.25,1300.25,499.0,51,85,0.0,0.0,0.0,50,4.83,0.0,1,False,False,False,False,True,False,False,False,False
15109,1,983.1,983.1,258.0,155,489,0.0,0.0,0.0,46,5.433333333333334,0.0,1,False,False,False,False,False,False,False,False,True
15110,1,886.3000000000001,886.3000000000001,212.0,36,358,0.0,0.0,0.0,20,6.940540540540541,0.0,0,False,False,False,False,False,False,False,False,True
15111,1,1451.89,1451.89,560.0,282,219,0.0,0.0,0.0,60,4.215180722891566,0.0,0,False,False,False,False,False,False,False,False,True
15114,1,2318.53,2318.53,2253.0,3,327,0.0,0.0,0.0,94,2.0766233766233766,0.0,0,False,False,False,False,False,False,False,False,True
15116,1,790.97,790.97,255.0,44,70,0.0,0.0,0.0,20,3.614347826086956,0.0,0,False,False,False,False,False,False,False,False,True
15117,1,1609.92,1609.92,2230.0,30,513,0.0,0.0,0.0,65,1.7063218390804595,0.0,0,False,False,False,False,False,False,False,False,True
15122,1,4497.47,4497.47,2045.0,24,505,0.0,0.0,0.0,155,3.53969298245614,0.0,1,False,False,False,False,False,False,False,False,True
15123,1,3526.33,3526.33,1838.0,116,427,0.0,0.0,0.0,113,2.9623076923076925,0.0,0,False,False,False,False,False,False,False,False,True
15124,1,357.38,357.38,318.0,101,459,0.0,0.0,0.0,25,3.3575999999999997,0.0,0,False,False,False,False,False,False,False,False,True
15125,1,16291.87,16291.87,8149.0,23,505,0.0,0.0,0.0,146,3.9360944206008583,0.0,0,False,False,False,False,False,False,False,False,True
15126,1,449.49,449.49,273.0,446,150,0.0,0.0,0.0,25,2.8027999999999995,0.0,1,False,False,False,False,False,False,False,False,True
15128,1,1482.92,1482.92,1247.0,36,303,0.0,0.0,0.0,80,2.342156862745098,0.0,0,False,False,False,False,False,False,False,False,True
15129,1,6209.51,6209.51,3829.0,16,503,0.0,0.0,0.0,80,2.3826395939086296,0.0,0,False,False,False,False,False,False,False,False,True
15132,1,842.23,842.23,633.0,15,156,0.0,0.0,0.0,47,1.9887500000000002,0.0,0,False,False,False,False,False,False,False,False,True
15133,1,1806.9,1806.9,960.0,37,392,0.0,0.0,0.0,45,2.615102040816326,0.0,1,False,False,False,False,False,False,False,False,True
15134,1,823.16,823.16,560.0,37,295,0.0,0.0,0.0,31,2.1308333333333334,0.0,0,False,False,False,False,False,False,False,False,True
15135,1,305.68,305.68,84.0,149,317,0.0,0.0,0.0,17,4.882,0.0,1,False,False,False,False,False,False,False,False,True
15137,1,823.4,823.4,596.0,430,159,0.0,0.0,0.0,34,2.1173529411764704,0.0,1,False,False,False,False,False,False,False,False,True
15139,1,178.96,178.96,208.0,149,96,0.0,0.0,0.0,13,1.3546153846153846,0.0,1,False,False,False,False,False,False,False,False,True
15140,1,2617.55,2617.55,1704.0,25,326,0.0,0.0,0.0,82,2.2065168539325843,0.0,0,False,False,False,False,False,False,False,False,True
15141,1,1388.47,1388.47,1197.0,367,163,0.0,0.0,0.0,44,1.8842500000000002,0.0,1,False,False,False,False,False,False,False,False,True
15142,1,2121.18,2121.18,1790.0,320,90,0.0,0.0,0.0,97,1.9827586206896552,0.0,0,False,False,False,False,False,False,False,False,True
15143,1,563.63,563.63,320.0,135,206,0.0,0.0,0.0,27,3.036774193548387,0.0,1,False,False,False,False,False,False,False,False,True
15144,1,9140.710000000001,9140.710000000001,4121.0,2,634,0.0,0.0,0.0,170,2.9878515625,0.0,0,False,False,False,False,False,False,False,False,True
15145,1,724.03,724.03,438.0,137,21,0.0,0.0,0.0,35,4.094390243902439,0.0,0,False,False,False,False,False,False,False,False,True
15146,1,1327.16,1327.16,1473.0,74,126,0.0,0.0,0.0,90,1.5287912087912088,0.0,1,False,False,False,False,False,False,False,False,True
15149,1,1554.6100000000001,1554.6100000000001,380.0,43,515,0.0,0.0,0.0,62,7.409710144927536,0.0,1,False,False,False,False,False,False,False,False,True
15150,1,7256.2300000000005,7256.2300000000005,4999.0,19,434,0.0,0.0,0.0,441,2.83051391862955,0.0,0,False,False,False,False,False,False,False,False,True
15151,1,2085.61,2085.61,795.0,333,86,0.0,0.0,0.0,56,13.795438596491229,0.0,1,False,False,False,False,False,False,False,False,True
15152,1,2901.35,2901.35,1463.0,23,587,0.0,0.0,0.0,131,3.738447204968944,0.0,0,False,False,False,False,False,False,False,False,True
15157,1,2223.41,2223.41,2984.0,64,574,0.0,0.0,0.0,116,1.965689655172414,0.0,0,False,False,False,False,False,False,False,False,True
15159,1,12445.69,12445.69,7737.0,22,319,0.0,0.0,0.0,271,2.9660927152317877,0.0,0,False,False,False,False,False,False,False,False,True
15160,1,589.27,589.27,307.0,267,63,0.0,0.0,0.0,17,2.5569565217391306,0.0,1,False,False,False,False,False,False,False,False,True
15164,1,1594.05,1594.05,714.0,118,481,0.0,0.0,0.0,223,2.7086624203821654,0.0,0,False,False,False,False,False,False,False,False,True
15167,1,1659.67,1659.67,872.0,230,352,0.0,0.0,0.0,262,3.218849840255591,0.0,1,False,False,False,False,False,False,False,False,True
15169,1,569.22,569.22,356.0,292,344,0.0,0.0,0.0,58,2.35,0.0,1,False,False,False,False,False,False,False,False,True
15172,1,886.74,886.74,838.0,45,100,0.0,0.0,0.0,60,1.947049180327869,0.0,0,False,False,False,False,False,False,False,False,True
15173,1,1494.6,1494.6,840.0,290,236,0.0,0.0,0.0,68,2.7454651162790698,0.0,1,False,False,False,False,False,False,False,False,True
15174,1,481.46,481.46,382.0,232,87,0.0,0.0,0.0,34,2.466764705882353,0.0,1,False,False,False,False,False,False,False,False,True
15179,1,6740.09,6740.09,4772.0,143,502,0.0,0.0,0.0,190,3.1459550561797753,0.0,0,False,False,False,False,False,False,False,False,True
15180,1,904.4300000000001,904.4300000000001,690.0,277,221,0.0,0.0,0.0,46,2.274655172413793,0.0,1,False,False,False,False,False,False,False,False,True
15181,1,945.7199999999999,945.7199999999999,396.0,85,555,0.0,0.0,0.0,14,2.302857142857143,0.0,0,False,False,False,False,False,False,False,False,True
15182,1,2998.952,2998.952,1186.0,64,502,0.0,0.0,0.0,78,3.3948159999999996,0.0,1,False,False,False,False,False,False,False,False,True
15183,1,639.93,639.93,297.0,457,36,0.0,0.0,0.0,33,3.783157894736842,0.0,1,False,False,False,False,False,False,False,False,True
15184,1,518.42,518.42,336.0,100,533,0.0,0.0,0.0,34,3.8985714285714286,0.0,0,False,False,False,False,False,False,False,False,True
15186,1,1221.05,1221.05,663.0,78,528,0.0,0.0,0.0,26,3.0034883720930234,0.0,0,False,False,False,False,False,False,False,False,True
15187,1,1883.88,1883.88,801.0,1,120,0.0,0.0,0.0,37,2.8425641025641024,0.0,0,False,False,False,False,False,False,False,False,True
15189,1,13934.76,13934.76,5380.0,1,418,0.0,0.0,0.0,84,4.5019902912621355,0.0,0,False,False,False,False,False,False,False,False,True
15191,1,588.05,588.05,287.0,373,225,0.0,0.0,0.0,33,3.322857142857143,0.0,1,False,False,False,False,False,False,False,False,True
15192,1,1981.39,1981.39,1644.0,29,560,0.0,0.0,0.0,56,2.5657547169811323,0.0,1,False,False,False,False,False,False,False,False,True
15194,1,9280.69,9280.69,6749.0,36,610,0.0,0.0,0.0,227,2.3658375634517768,0.0,0,False,False,False,False,False,False,False,False,True
15196,1,316.25,316.25,131.0,342,293,0.0,0.0,0.0,34,2.4453488372093024,0.0,1,False,False,False,False,False,False,False,False,True
15197,1,1571.15,1571.15,791.0,162,475,0.0,0.0,0.0,35,3.212619047619048,0.0,0,False,False,False,False,False,False,False,False,True
15198,1,571.35,571.35,327.0,2,597,0.0,0.0,0.0,28,3.067096774193548,0.0,1,False,False,False,False,False,False,False,False,True
15199,1,2821.45,2821.45,803.0,4,480,0.0,0.0,0.0,17,4.3343750000000005,0.0,0,False,False,False,False,False,False,False,False,True
15201,1,1539.67,1539.67,1364.0,36,484,0.0,0.0,0.0,38,1.802530120481928,0.0,0,False,False,False,False,False,False,False,False,True
15203,1,3900.7,3900.7,3768.0,15,625,0.0,0.0,0.0,141,1.3542483660130717,0.0,0,False,False,False,False,False,False,False,False,True
15206,1,236.7,236.7,90.0,9,176,0.0,0.0,0.0,3,2.75,0.0,0,False,False,False,False,False,False,False,False,True
15207,1,683.9200000000001,683.9200000000001,428.0,326,130,0.0,0.0,0.0,19,1.64,0.0,1,False,False,False,False,False,False,False,False,True
15208,1,423.91999999999996,423.91999999999996,194.0,73,260,0.0,0.0,0.0,19,4.067272727272727,0.0,0,False,False,False,False,False,False,False,False,True
15210,1,1176.19,1176.19,841.0,135,350,0.0,0.0,0.0,66,4.74223880597015,0.0,1,False,False,False,False,False,False,False,False,True
15212,1,208.28,208.28,84.0,151,135,0.0,0.0,0.0,7,3.4139999999999993,0.0,1,False,False,False,False,False,False,False,False,True
15213,1,328.35,328.35,272.0,228,11,0.0,0.0,0.0,22,1.55375,0.0,1,False,False,False,False,False,False,False,False,True
15214,1,651.63,651.63,556.0,93,58,0.0,0.0,0.0,46,2.2743478260869567,0.0,0,False,False,False,False,False,False,False,False,True
15215,1,1987.53,1987.53,643.0,6,516,0.0,0.0,0.0,71,4.6848936170212765,0.0,0,False,False,False,False,False,False,False,False,True
15218,1,9625.03,9625.03,5482.0,26,566,0.0,0.0,0.0,132,2.9345081967213114,0.0,0,False,False,False,False,False,False,False,False,True
15219,1,685.45,685.45,271.0,86,472,0.0,0.0,0.0,26,5.046923076923077,0.0,1,False,False,False,False,False,False,False,False,True
15220,1,1284.05,1284.05,1137.0,25,165,0.0,0.0,0.0,84,2.253068181818182,0.0,0,False,False,False,False,False,False,False,False,True
15221,1,2465.4500000000003,2465.4500000000003,287.0,276,271,0.0,0.0,0.0,21,10.351470588235294,0.0,1,False,False,False,False,False,False,False,False,True
15222,1,3550.91,3550.91,4458.0,228,404,0.0,0.0,0.0,98,1.1160869565217393,0.0,1,False,False,False,False,False,False,False,False,True
15223,1,1417.95,1417.95,385.0,135,509,0.0,0.0,0.0,26,4.095,0.0,1,False,False,False,False,False,False,False,False,True
15224,1,871.36,871.36,443.0,268,334,0.0,0.0,0.0,24,2.8065714285714285,0.0,1,False,False,False,False,False,False,False,False,True
15227,1,2145.91,2145.91,1056.0,125,418,0.0,0.0,0.0,79,4.385809523809524,0.0,0,False,False,False,False,False,False,False,False,True
15228,1,4417.59,4417.59,2625.0,39,370,0.0,0.0,0.0,163,3.349949494949495,0.0,0,False,False,False,False,False,False,False,False,True
15232,1,612.06,612.06,686.0,23,27,0.0,0.0,0.0,26,1.0306451612903225,0.0,1,False,False,False,False,False,False,False,False,True
15235,1,2937.81,2937.81,1735.0,127,170,0.0,0.0,0.0,161,2.96,0.0,1,False,False,False,False,False,False,False,False,True
15237,1,1093.65,1093.65,798.0,113,23,0.0,0.0,0.0,74,2.686052631578947,0.0,0,False,False,False,False,False,False,False,False,True
15238,1,772.78,772.78,577.0,5,88,0.0,0.0,0.0,37,5.0797297297297295,0.0,0,False,False,False,False,False,False,False,False,True
15240,1,3798.79,3798.79,2600.0,101,542,0.0,0.0,0.0,108,2.8922340425531914,0.0,0,False,False,False,False,False,False,False,False,True
15241,1,2638.58,2638.58,3068.0,37,527,0.0,0.0,0.0,112,1.5715757575757576,0.0,0,False,False,False,False,False,False,False,False,True
15244,1,578.45,578.45,307.0,158,418,0.0,0.0,0.0,28,4.979655172413793,0.0,0,False,False,False,False,False,False,False,False,True
15245,1,4610.84,4610.84,3021.0,44,461,0.0,0.0,0.0,72,1.8649324324324323,0.0,1,False,False,False,False,False,False,False,False,True
15246,1,780.4,780.4,359.0,148,317,0.0,0.0,0.0,45,3.0049019607843137,0.0,1,False,False,False,False,False,False,False,False,True
15247,1,976.06,976.06,514.0,32,414,0.0,0.0,0.0,13,2.454705882352941,0.0,1,False,False,False,False,False,False,False,False,True
15248,1,1893.93,1893.93,1065.0,321,122,0.0,0.0,0.0,103,3.086981132075472,0.0,1,False,False,False,False,False,False,False,False,True
15249,1,8216.88,8216.88,4474.0,1,531,0.0,0.0,0.0,282,3.0386383928571425,0.0,0,False,False,False,False,False,False,False,False,True
15251,1,19535.37,19535.37,11641.0,1,588,0.0,0.0,0.0,178,3.963891402714932,0.0,0,False,False,False,False,False,False,False,False,True
15252,1,1663.18,1663.18,1007.0,93,428,0.0,0.0,0.0,82,2.925795454545455,0.0,0,False,False,False,False,False,False,False,False,True
15253,1,1310.74,1310.74,933.0,79,417,0.0,0.0,0.0,67,2.3950666666666667,0.0,0,False,False,False,False,False,False,False,False,True
15254,1,1088.35,1088.35,711.0,37,433,0.0,0.0,0.0,64,3.2482089552238804,0.0,1,False,False,False,False,False,False,False,False,True
15255,1,2838.57,2838.57,1737.0,306,340,0.0,0.0,0.0,101,2.936830985915493,0.0,0,False,False,False,False,False,False,False,False,True
15256,1,170.4,170.4,92.0,58,413,0.0,0.0,0.0,6,1.8900000000000001,0.0,1,False,False,False,False,False,False,False,False,True
15257,1,685.9,685.9,71.0,193,130,0.0,0.0,0.0,11,31.383333333333336,0.0,1,False,False,False,False,False,False,False,False,True
15258,1,623.16,623.16,142.0,78,48,0.0,0.0,0.0,32,5.6376470588235295,0.0,1,False,False,False,False,False,False,False,False,True
15259,1,1182.3799999999999,1182.3799999999999,631.0,422,169,0.0,0.0,0.0,50,8.15719298245614,0.0,1,False,False,False,False,False,False,False,False,True
15260,1,9188.23,9188.23,4722.0,10,633,0.0,0.0,0.0,186,3.324824120603015,0.0,1,False,False,False,False,False,False,False,False,True
15261,1,1508.0,1508.0,806.0,45,299,0.0,0.0,0.0,87,3.545760869565217,0.0,1,False,False,False,False,False,False,False,False,True
15262,1,418.82,418.82,218.0,233,164,0.0,0.0,0.0,22,2.8303846153846157,0.0,1,False,False,False,False,False,False,False,False,True
15265,1,3345.64,3345.64,1570.0,61,586,0.0,0.0,0.0,179,3.610259067357513,0.0,1,False,False,False,False,False,False,False,False,True
15266,1,852.21,852.21,236.0,248,363,0.0,0.0,0.0,38,5.795555555555556,0.0,1,False,False,False,False,False,False,False,False,True
15267,1,1407.76,1407.76,704.0,65,27,0.0,0.0,0.0,7,2.141428571428571,0.0,0,False,False,False,False,False,False,False,False,True
15268,1,961.9000000000001,961.9000000000001,428.0,388,126,0.0,0.0,0.0,21,3.8590909090909093,0.0,1,False,False,False,False,False,False,False,False,True
15269,1,816.56,816.56,346.0,290,10,0.0,0.0,0.0,32,3.063030303030303,0.0,0,False,False,False,False,False,False,False,False,True
15270,1,7995.66,7995.66,3506.0,27,604,0.0,0.0,0.0,66,5.688703703703704,0.0,0,False,False,False,False,False,False,False,False,True
15271,1,3799.09,3799.09,2052.0,4,396,0.0,0.0,0.0,314,2.657927565392354,0.0,0,False,False,False,False,False,False,False,False,True
15272,1,1363.54,1363.54,377.0,360,213,0.0,0.0,0.0,209,4.241680327868853,0.0,0,False,False,False,False,False,False,False,False,True
15276,1,514.22,514.22,267.0,304,40,0.0,0.0,0.0,115,2.478478260869565,0.0,0,False,False,False,False,False,False,False,False,True
15278,1,496.15999999999997,496.15999999999997,458.0,471,103,0.0,0.0,0.0,29,1.262758620689655,0.0,1,False,False,False,False,False,False,False,False,True
15279,1,1580.54,1580.54,802.0,264,321,0.0,0.0,0.0,74,3.891170212765957,0.0,1,False,False,False,False,False,False,False,False,True
15280,1,406.21999999999997,406.21999999999997,513.0,82,399,0.0,0.0,0.0,48,1.6721311475409837,0.0,1,False,False,False,False,False,False,False,False,True
15281,1,8403.2,8403.2,5150.0,46,290,0.0,0.0,0.0,421,3.4991423001949316,0.0,0,False,False,False,False,False,False,False,False,True
15283,1,148.33,148.33,27.0,300,127,0.0,0.0,0.0,9,6.448888888888889,0.0,1,False,False,False,False,False,False,False,False,True
15287,1,369.34000000000003,369.34000000000003,577.0,289,357,0.0,0.0,0.0,13,1.8462500000000002,0.0,0,False,False,False,False,False,False,False,False,True
15288,1,3582.9700000000003,3582.9700000000003,1350.0,65,509,0.0,0.0,0.0,124,2.9767441860465116,0.0,0,False,False,False,False,False,False,False,False,True
15289,1,1351.29,1351.29,1387.0,47,483,0.0,0.0,0.0,65,1.406551724137931,0.0,0,False,False,False,False,False,False,False,False,True
15290,1,5945.65,5945.65,3789.0,13,550,0.0,0.0,0.0,66,2.669512195121951,0.0,0,False,False,False,False,False,False,False,False,True
15291,1,12863.28,12863.28,4371.0,4,641,0.0,0.0,0.0,112,5.470217391304348,0.0,0,False,False,False,False,False,False,False,False,True
15296,1,9269.46,9269.46,4973.0,19,578,0.0,0.0,0.0,334,3.2435403726708074,0.0,0,False,False,False,False,False,False,False,False,True
15298,1,8017.69,8017.69,5290.0,2,638,0.0,0.0,0.0,180,2.2741176470588234,0.0,0,False,False,False,False,False,False,False,False,True
15299,1,6519.54,6519.54,5083.0,74,532,0.0,0.0,0.0,7,57.540000000000006,0.0,0,False,False,False,False,False,False,False,False,True
15301,1,6280.89,6280.89,3537.0,23,336,0.0,0.0,0.0,202,3.0307817589576547,0.0,0,False,False,False,False,False,False,False,False,True
15303,1,1224.18,1224.18,514.0,200,393,0.0,0.0,0.0,63,4.6005797101449275,0.0,1,False,False,False,False,False,False,False,False,True
15304,1,717.0500000000001,717.0500000000001,103.0,74,256,0.0,0.0,0.0,8,7.6125,0.0,0,False,False,False,False,False,False,False,False,True
15306,1,2967.45,2967.45,2776.0,2,566,0.0,0.0,0.0,99,2.624402985074627,0.0,0,False,False,False,False,False,False,False,False,True
15309,1,797.96,797.96,440.0,520,124,0.0,0.0,0.0,49,3.15,0.0,1,False,False,False,False,False,False,False,False,True
15311,1,102158.74,102158.74,62326.0,4,644,0.0,0.0,0.0,779,2.6862037037037036,0.0,0,False,False,False,False,False,False,False,False,True
15312,1,2800.14,2800.14,1587.0,13,620,0.0,0.0,0.0,111,2.820324675324675,0.0,0,False,False,False,False,False,False,False,False,True
15314,1,820.4499999999999,820.4499999999999,750.0,109,228,0.0,0.0,0.0,49,1.7375999999999998,0.0,1,False,False,False,False,False,False,False,False,True
15321,1,5120.89,5120.89,3017.0,201,383,0.0,0.0,0.0,206,2.660555555555556,0.0,0,False,False,False,False,False,False,False,False,True
15323,1,434.6,434.6,188.0,472,99,0.0,0.0,0.0,29,4.0,0.0,1,False,False,False,False,False,False,False,False,True
15325,1,1602.01,1602.01,1383.0,13,557,0.0,0.0,0.0,164,2.0404444444444447,0.0,1,False,False,False,False,False,False,False,False,True
15326,1,1700.52,1700.52,1351.0,243,404,0.0,0.0,0.0,94,2.5919379844961243,0.0,1,False,False,False,False,False,False,False,False,True
15329,1,2688.63,2688.63,1119.0,44,591,0.0,0.0,0.0,91,4.2775,0.0,0,False,False,False,False,False,False,False,False,True
15331,1,767.91,767.91,701.0,409,109,0.0,0.0,0.0,41,1.7877272727272726,0.0,1,False,False,False,False,False,False,False,False,True
15332,1,6553.74,6553.74,2958.0,276,147,0.0,0.0,0.0,113,2.615925925925926,0.0,1,False,False,False,False,True,False,False,False,False
15334,1,351.67,351.67,274.0,66,16,0.0,0.0,0.0,67,1.4963636363636361,0.0,1,False,False,False,False,False,False,False,False,True
15339,1,1511.67,1511.67,886.0,228,350,0.0,0.0,0.0,134,2.712905027932961,0.0,0,False,False,False,False,False,False,False,False,True
15346,1,596.12,596.12,260.0,242,98,0.0,0.0,0.0,36,3.278918918918919,0.0,1,False,False,False,False,False,False,False,False,True
15347,1,1363.6,1363.6,672.0,276,71,0.0,0.0,0.0,29,2.8146341463414637,0.0,1,False,False,False,False,False,False,False,False,True
